condition,pearson_r_left,pearson_r_right,delta_r,n_common_seeds,dataset,hvg,contrast
HAUS3,0.8626980185508728,0.8679149150848389,-0.0052168965339660645,2,replogle_rpe1,500,combined - no_graph
HEATR1,0.8516744673252106,0.8616473078727722,-0.009972840547561646,2,replogle_rpe1,500,combined - no_graph
KCNA10,0.20460245013237,0.20995520800352097,-0.0053527578711509705,2,replogle_rpe1,500,combined - no_graph
LIMS1,0.26185333728790283,0.2673345357179642,-0.00548119843006134,2,replogle_rpe1,500,combined - no_graph
LRRC37A3,-0.2768232524394989,-0.28440074622631073,0.007577493786811829,2,replogle_rpe1,500,combined - no_graph
MALSU1,0.08897490799427032,0.0740220658481121,0.014952842146158218,2,replogle_rpe1,500,combined - no_graph
MEN1,0.13012370467185974,0.14229550957679749,-0.012171804904937744,2,replogle_rpe1,500,combined - no_graph
METTL1,0.18657544255256653,0.18828070163726807,-0.001705259084701538,2,replogle_rpe1,500,combined - no_graph
MRPS31,0.052050529047846794,0.04653601348400116,0.0055145155638456345,2,replogle_rpe1,500,combined - no_graph
N6AMT1,0.277132585644722,0.27945634722709656,-0.0023237615823745728,2,replogle_rpe1,500,combined - no_graph
NAA20,0.5134069621562958,0.5246798098087311,-0.011272847652435303,2,replogle_rpe1,500,combined - no_graph
NCOA4,0.10004322975873947,0.09455310180783272,0.0054901279509067535,2,replogle_rpe1,500,combined - no_graph
NDUFA4,-0.05610523000359535,-0.0669587031006813,0.010853473097085953,2,replogle_rpe1,500,combined - no_graph
NDUFS5,0.1620006188750267,0.15548714250326157,0.006513476371765137,2,replogle_rpe1,500,combined - no_graph
NOLC1,0.8885162174701691,0.8958930969238281,-0.007376879453659058,2,replogle_rpe1,500,combined - no_graph
NOMO3,0.7241215407848358,0.7284197509288788,-0.004298210144042969,2,replogle_rpe1,500,combined - no_graph
OVCA2,0.41184312105178833,0.4178026020526886,-0.0059594810009002686,2,replogle_rpe1,500,combined - no_graph
PGAM5,-0.08241625130176544,-0.10167279094457626,0.01925653964281082,2,replogle_rpe1,500,combined - no_graph
POLR2D,0.5951326489448547,0.5988083779811859,-0.0036757290363311768,2,replogle_rpe1,500,combined - no_graph
POLR3C,0.7613854110240936,0.7496896982192993,0.011695712804794312,2,replogle_rpe1,500,combined - no_graph
PPP1R2,0.767201691865921,0.7697516977787018,-0.0025500059127807617,2,replogle_rpe1,500,combined - no_graph
PRC1,0.8071155846118927,0.8638873398303986,-0.05677175521850586,2,replogle_rpe1,500,combined - no_graph
PSTK,0.8301568925380707,0.8328239917755127,-0.0026670992374420166,2,replogle_rpe1,500,combined - no_graph
RRP12,0.9148730337619781,0.9263254106044769,-0.01145237684249878,2,replogle_rpe1,500,combined - no_graph
RUVBL2,0.8870853781700134,0.8913663625717163,-0.004280984401702881,2,replogle_rpe1,500,combined - no_graph
SERBP1,0.020327680744230747,0.016691099852323532,0.003636580891907215,2,replogle_rpe1,500,combined - no_graph
SETD5,0.7088943421840668,0.7058291137218475,0.0030652284622192383,2,replogle_rpe1,500,combined - no_graph
SRCAP,0.13287527114152908,0.12528213113546371,0.007593140006065369,2,replogle_rpe1,500,combined - no_graph
SRSF11,0.05302388593554497,0.04643803834915161,0.006585847586393356,2,replogle_rpe1,500,combined - no_graph
TAZ,0.5340526401996613,0.5322543978691101,0.0017982423305511475,2,replogle_rpe1,500,combined - no_graph
TFAM,-0.027645588852465153,-0.03966960683465004,0.012024017982184887,2,replogle_rpe1,500,combined - no_graph
TRMT112,0.8948975801467896,0.9045319557189941,-0.00963437557220459,2,replogle_rpe1,500,combined - no_graph
TRNT1,0.6569897830486298,0.6379097104072571,0.01908007264137268,2,replogle_rpe1,500,combined - no_graph
TSSK3,0.3304775804281235,0.3399379551410675,-0.00946037471294403,2,replogle_rpe1,500,combined - no_graph
TVP23C,-0.23506950587034225,-0.23134972900152206,-0.0037197768688201904,2,replogle_rpe1,500,combined - no_graph
VPS35,0.8622251749038696,0.8748889863491058,-0.012663811445236206,2,replogle_rpe1,500,combined - no_graph
WBP1,-0.2861524969339371,-0.29045993089675903,0.0043074339628219604,2,replogle_rpe1,500,combined - no_graph
ACTB,-0.03445757180452347,-0.1620909422636032,0.12763337045907974,2,replogle_rpe1,500,string_ppi - no_graph
ADRM1,0.5829579830169678,0.5859288275241852,-0.0029708445072174072,2,replogle_rpe1,500,string_ppi - no_graph
ALG2,0.71210578083992,0.7016125321388245,0.010493248701095581,2,replogle_rpe1,500,string_ppi - no_graph
CAMLG,0.3153218924999237,0.30565860867500305,0.009663283824920654,2,replogle_rpe1,500,string_ppi - no_graph
CCDC6,-0.2811940312385559,-0.27707521617412567,-0.004118815064430237,2,replogle_rpe1,500,string_ppi - no_graph
CCDC78,0.1745292991399765,0.1710459589958191,0.0034833401441574097,2,replogle_rpe1,500,string_ppi - no_graph
DDN,-0.20435331016778946,-0.20919103175401688,0.004837721586227417,2,replogle_rpe1,500,string_ppi - no_graph
DDX46,0.8670695424079895,0.8647573590278625,0.002312183380126953,2,replogle_rpe1,500,string_ppi - no_graph
EMC3,0.6470449864864349,0.661830723285675,-0.014785736799240112,2,replogle_rpe1,500,string_ppi - no_graph
FBXO42,-0.3651069104671478,-0.3710726797580719,0.005965769290924072,2,replogle_rpe1,500,string_ppi - no_graph
GEMIN4,0.7926207780838013,0.7800827026367188,0.01253807544708252,2,replogle_rpe1,500,string_ppi - no_graph
GFM1,0.18253816664218903,0.16476339101791382,0.017774775624275208,2,replogle_rpe1,500,string_ppi - no_graph
GPS2,-0.08733382448554039,-0.08929283171892166,0.0019590072333812714,2,replogle_rpe1,500,string_ppi - no_graph
HAUS3,0.8646716177463531,0.8679149150848389,-0.0032432973384857178,2,replogle_rpe1,500,string_ppi - no_graph
HEATR1,0.8495790958404541,0.8616473078727722,-0.012068212032318115,2,replogle_rpe1,500,string_ppi - no_graph
KCNA10,0.20140808820724487,0.20995520800352097,-0.008547119796276093,2,replogle_rpe1,500,string_ppi - no_graph
LIMS1,0.2627531588077545,0.2673345357179642,-0.004581376910209656,2,replogle_rpe1,500,string_ppi - no_graph
LRRC37A3,-0.28224730491638184,-0.28440074622631073,0.002153441309928894,2,replogle_rpe1,500,string_ppi - no_graph
MALSU1,0.10229461640119553,0.0740220658481121,0.02827255055308342,2,replogle_rpe1,500,string_ppi - no_graph
MEN1,0.13309752196073532,0.14229550957679749,-0.009197987616062164,2,replogle_rpe1,500,string_ppi - no_graph
METTL1,0.19203657656908035,0.18828070163726807,0.0037558749318122864,2,replogle_rpe1,500,string_ppi - no_graph
MRPS31,0.06340678967535496,0.04653601348400116,0.016870776191353798,2,replogle_rpe1,500,string_ppi - no_graph
N6AMT1,0.2755919396877289,0.27945634722709656,-0.0038644075393676758,2,replogle_rpe1,500,string_ppi - no_graph
NAA20,0.5134662985801697,0.5246798098087311,-0.011213511228561401,2,replogle_rpe1,500,string_ppi - no_graph
NCOA4,0.09674623981118202,0.09455310180783272,0.002193138003349304,2,replogle_rpe1,500,string_ppi - no_graph
NDUFA4,-0.05408395081758499,-0.0669587031006813,0.012874752283096313,2,replogle_rpe1,500,string_ppi - no_graph
NDUFS5,0.1630573570728302,0.15548714250326157,0.007570214569568634,2,replogle_rpe1,500,string_ppi - no_graph
NOLC1,0.8873215615749359,0.8958930969238281,-0.008571535348892212,2,replogle_rpe1,500,string_ppi - no_graph
NOMO3,0.7184121608734131,0.7284197509288788,-0.010007590055465698,2,replogle_rpe1,500,string_ppi - no_graph
OVCA2,0.4121014177799225,0.4178026020526886,-0.005701184272766113,2,replogle_rpe1,500,string_ppi - no_graph
PGAM5,-0.08136580511927605,-0.10167279094457626,0.020306985825300217,2,replogle_rpe1,500,string_ppi - no_graph
POLR2D,0.5904911160469055,0.5988083779811859,-0.008317261934280396,2,replogle_rpe1,500,string_ppi - no_graph
POLR3C,0.7605489492416382,0.7496896982192993,0.010859251022338867,2,replogle_rpe1,500,string_ppi - no_graph
PPP1R2,0.7671943604946136,0.7697516977787018,-0.0025573372840881348,2,replogle_rpe1,500,string_ppi - no_graph
PRC1,0.8337278068065643,0.8638873398303986,-0.03015953302383423,2,replogle_rpe1,500,string_ppi - no_graph
PSTK,0.8284544348716736,0.8328239917755127,-0.004369556903839111,2,replogle_rpe1,500,string_ppi - no_graph
RRP12,0.9121117889881134,0.9263254106044769,-0.014213621616363525,2,replogle_rpe1,500,string_ppi - no_graph
RUVBL2,0.889619767665863,0.8913663625717163,-0.0017465949058532715,2,replogle_rpe1,500,string_ppi - no_graph
SERBP1,0.019806514494121075,0.016691099852323532,0.0031154146417975426,2,replogle_rpe1,500,string_ppi - no_graph
SETD5,0.707793265581131,0.7058291137218475,0.0019641518592834473,2,replogle_rpe1,500,string_ppi - no_graph
SRCAP,0.13515069335699081,0.12528213113546371,0.0098685622215271,2,replogle_rpe1,500,string_ppi - no_graph
SRSF11,0.05186017230153084,0.04643803834915161,0.005422133952379227,2,replogle_rpe1,500,string_ppi - no_graph
TAZ,0.5385087430477142,0.5322543978691101,0.006254345178604126,2,replogle_rpe1,500,string_ppi - no_graph
TFAM,-0.04240632615983486,-0.03966960683465004,-0.002736719325184822,2,replogle_rpe1,500,string_ppi - no_graph
TRMT112,0.8956971764564514,0.9045319557189941,-0.008834779262542725,2,replogle_rpe1,500,string_ppi - no_graph
TRNT1,0.6604962050914764,0.6379097104072571,0.02258649468421936,2,replogle_rpe1,500,string_ppi - no_graph
TSSK3,0.3292928636074066,0.3399379551410675,-0.010645091533660889,2,replogle_rpe1,500,string_ppi - no_graph
TVP23C,-0.2325112596154213,-0.23134972900152206,-0.001161530613899231,2,replogle_rpe1,500,string_ppi - no_graph
VPS35,0.8560454249382019,0.8748889863491058,-0.01884356141090393,2,replogle_rpe1,500,string_ppi - no_graph
WBP1,-0.2864338755607605,-0.29045993089675903,0.004026055335998535,2,replogle_rpe1,500,string_ppi - no_graph
ACTB,-0.1512921303510666,-0.16263824701309204,0.011346116662025452,1,replogle_rpe1,500,gene_ontology - no_graph
ADRM1,0.579339325428009,0.5862875580787659,-0.006948232650756836,1,replogle_rpe1,500,gene_ontology - no_graph
ALG2,0.7086659669876099,0.7011905908584595,0.007475376129150391,1,replogle_rpe1,500,gene_ontology - no_graph
CAMLG,0.31551381945610046,0.3062458336353302,0.009267985820770264,1,replogle_rpe1,500,gene_ontology - no_graph
CCDC6,-0.25478580594062805,-0.2767044007778168,0.02191859483718872,1,replogle_rpe1,500,gene_ontology - no_graph
CCDC78,0.17439192533493042,0.1714368760585785,0.0029550492763519287,1,replogle_rpe1,500,gene_ontology - no_graph
DDN,-0.20414064824581146,-0.20934762060642242,0.005206972360610962,1,replogle_rpe1,500,gene_ontology - no_graph
DDX46,0.8663349151611328,0.8648428916931152,0.0014920234680175781,1,replogle_rpe1,500,gene_ontology - no_graph
EMC3,0.6505881547927856,0.658989667892456,-0.00840151309967041,1,replogle_rpe1,500,gene_ontology - no_graph
FBXO42,-0.36632266640663147,-0.3710900545120239,0.004767388105392456,1,replogle_rpe1,500,gene_ontology - no_graph
GEMIN4,0.7892177700996399,0.7801221609115601,0.009095609188079834,1,replogle_rpe1,500,gene_ontology - no_graph
GFM1,0.17962336540222168,0.1645614504814148,0.015061914920806885,1,replogle_rpe1,500,gene_ontology - no_graph
GPS2,-0.09542679041624069,-0.08847483992576599,-0.006951950490474701,1,replogle_rpe1,500,gene_ontology - no_graph
HAUS3,0.8570640683174133,0.8685058355331421,-0.01144176721572876,1,replogle_rpe1,500,gene_ontology - no_graph
HEATR1,0.8496298789978027,0.8617773056030273,-0.01214742660522461,1,replogle_rpe1,500,gene_ontology - no_graph
KCNA10,0.1993405669927597,0.20825432240962982,-0.008913755416870117,1,replogle_rpe1,500,gene_ontology - no_graph
LIMS1,0.2595224976539612,0.26732391119003296,-0.007801413536071777,1,replogle_rpe1,500,gene_ontology - no_graph
LRRC37A3,-0.2791838049888611,-0.28429827094078064,0.005114465951919556,1,replogle_rpe1,500,gene_ontology - no_graph
MALSU1,0.10871309041976929,0.07430930435657501,0.034403786063194275,1,replogle_rpe1,500,gene_ontology - no_graph
MEN1,0.13051384687423706,0.14271610975265503,-0.012202262878417969,1,replogle_rpe1,500,gene_ontology - no_graph
METTL1,0.19111084938049316,0.18814027309417725,0.002970576286315918,1,replogle_rpe1,500,gene_ontology - no_graph
MRPS31,0.058351777493953705,0.0462120845913887,0.012139692902565002,1,replogle_rpe1,500,gene_ontology - no_graph
N6AMT1,0.27588850259780884,0.2792161703109741,-0.003327667713165283,1,replogle_rpe1,500,gene_ontology - no_graph
NAA20,0.5135047435760498,0.5249989032745361,-0.011494159698486328,1,replogle_rpe1,500,gene_ontology - no_graph
NCOA4,0.0987112820148468,0.09453430026769638,0.004176981747150421,1,replogle_rpe1,500,gene_ontology - no_graph
NDUFA4,-0.05486784875392914,-0.06637313961982727,0.011505290865898132,1,replogle_rpe1,500,gene_ontology - no_graph
NDUFS5,0.16140799224376678,0.15534178912639618,0.0060662031173706055,1,replogle_rpe1,500,gene_ontology - no_graph
NOLC1,0.8841190338134766,0.8955590128898621,-0.011439979076385498,1,replogle_rpe1,500,gene_ontology - no_graph
NOMO3,0.7199001312255859,0.7286444902420044,-0.008744359016418457,1,replogle_rpe1,500,gene_ontology - no_graph
OVCA2,0.41170793771743774,0.41808006167411804,-0.006372123956680298,1,replogle_rpe1,500,gene_ontology - no_graph
PGAM5,-0.06972157955169678,-0.10218150913715363,0.03245992958545685,1,replogle_rpe1,500,gene_ontology - no_graph
POLR2D,0.5891625881195068,0.598809003829956,-0.009646415710449219,1,replogle_rpe1,500,gene_ontology - no_graph
POLR3C,0.7655914425849915,0.7510361671447754,0.014555275440216064,1,replogle_rpe1,500,gene_ontology - no_graph
PPP1R2,0.7707846164703369,0.769457221031189,0.0013273954391479492,1,replogle_rpe1,500,gene_ontology - no_graph
PRC1,0.8289065361022949,0.8632122874259949,-0.03430575132369995,1,replogle_rpe1,500,gene_ontology - no_graph
PSTK,0.8266345262527466,0.8328105211257935,-0.006175994873046875,1,replogle_rpe1,500,gene_ontology - no_graph
RRP12,0.91364586353302,0.9264556765556335,-0.012809813022613525,1,replogle_rpe1,500,gene_ontology - no_graph
RUVBL2,0.8896647691726685,0.8913265466690063,-0.0016617774963378906,1,replogle_rpe1,500,gene_ontology - no_graph
SERBP1,0.023155929520726204,0.01640402153134346,0.006751907989382744,1,replogle_rpe1,500,gene_ontology - no_graph
SETD5,0.704542875289917,0.7051653265953064,-0.0006224513053894043,1,replogle_rpe1,500,gene_ontology - no_graph
SRCAP,0.1333581954240799,0.12531942129135132,0.008038774132728577,1,replogle_rpe1,500,gene_ontology - no_graph
SRSF11,0.05031833052635193,0.04654036462306976,0.0037779659032821655,1,replogle_rpe1,500,gene_ontology - no_graph
TAZ,0.5366743803024292,0.5321712493896484,0.004503130912780762,1,replogle_rpe1,500,gene_ontology - no_graph
TFAM,-0.036826882511377335,-0.039716385304927826,0.0028895027935504913,1,replogle_rpe1,500,gene_ontology - no_graph
TRMT112,0.8919880390167236,0.904732346534729,-0.012744307518005371,1,replogle_rpe1,500,gene_ontology - no_graph
TRNT1,0.6643105745315552,0.637791633605957,0.026518940925598145,1,replogle_rpe1,500,gene_ontology - no_graph
TSSK3,0.3276255130767822,0.3390495777130127,-0.011424064636230469,1,replogle_rpe1,500,gene_ontology - no_graph
TVP23C,-0.2373342514038086,-0.23108208179473877,-0.006252169609069824,1,replogle_rpe1,500,gene_ontology - no_graph
VPS35,0.8588868379592896,0.8745694160461426,-0.015682578086853027,1,replogle_rpe1,500,gene_ontology - no_graph
WBP1,-0.28295624256134033,-0.29039424657821655,0.007438004016876221,1,replogle_rpe1,500,gene_ontology - no_graph
ACTB,-0.08109288290143013,-0.1620909422636032,0.08099805936217308,2,replogle_rpe1,500,random - no_graph
ADRM1,0.5704763531684875,0.5859288275241852,-0.015452474355697632,2,replogle_rpe1,500,random - no_graph
ALG2,0.7136842310428619,0.7016125321388245,0.012071698904037476,2,replogle_rpe1,500,random - no_graph
CAMLG,0.32081519067287445,0.30565860867500305,0.015156581997871399,2,replogle_rpe1,500,random - no_graph
CCDC6,-0.24082022905349731,-0.27707521617412567,0.03625498712062836,2,replogle_rpe1,500,random - no_graph
CCDC78,0.17437170445919037,0.1710459589958191,0.003325745463371277,2,replogle_rpe1,500,random - no_graph
DDN,-0.2037438452243805,-0.20919103175401688,0.005447186529636383,2,replogle_rpe1,500,random - no_graph
DDX46,0.8613883256912231,0.8647573590278625,-0.0033690333366394043,2,replogle_rpe1,500,random - no_graph
EMC3,0.6390239596366882,0.661830723285675,-0.022806763648986816,2,replogle_rpe1,500,random - no_graph
FBXO42,-0.3654223382472992,-0.3710726797580719,0.005650341510772705,2,replogle_rpe1,500,random - no_graph
GEMIN4,0.7869360744953156,0.7800827026367188,0.006853371858596802,2,replogle_rpe1,500,random - no_graph
GFM1,0.20146512985229492,0.16476339101791382,0.036701738834381104,2,replogle_rpe1,500,random - no_graph
GPS2,-0.08689310401678085,-0.08929283171892166,0.002399727702140808,2,replogle_rpe1,500,random - no_graph
HAUS3,0.8505280017852783,0.8679149150848389,-0.017386913299560547,2,replogle_rpe1,500,random - no_graph
HEATR1,0.8430553674697876,0.8616473078727722,-0.01859194040298462,2,replogle_rpe1,500,random - no_graph
KCNA10,0.1912487968802452,0.20995520800352097,-0.018706411123275757,2,replogle_rpe1,500,random - no_graph
LIMS1,0.2529814839363098,0.2673345357179642,-0.014353051781654358,2,replogle_rpe1,500,random - no_graph
LRRC37A3,-0.26876769959926605,-0.28440074622631073,0.015633046627044678,2,replogle_rpe1,500,random - no_graph
MALSU1,0.11361290141940117,0.0740220658481121,0.03959083557128906,2,replogle_rpe1,500,random - no_graph
MEN1,0.13054518401622772,0.14229550957679749,-0.011750325560569763,2,replogle_rpe1,500,random - no_graph
METTL1,0.1946410834789276,0.18828070163726807,0.006360381841659546,2,replogle_rpe1,500,random - no_graph
MRPS31,0.08179675042629242,0.04653601348400116,0.03526073694229126,2,replogle_rpe1,500,random - no_graph
N6AMT1,0.27563488483428955,0.27945634722709656,-0.003821462392807007,2,replogle_rpe1,500,random - no_graph
NAA20,0.4975767135620117,0.5246798098087311,-0.02710309624671936,2,replogle_rpe1,500,random - no_graph
NCOA4,0.09747520089149475,0.09455310180783272,0.002922099083662033,2,replogle_rpe1,500,random - no_graph
NDUFA4,-0.05197551287710667,-0.0669587031006813,0.014983190223574638,2,replogle_rpe1,500,random - no_graph
NDUFS5,0.15846968442201614,0.15548714250326157,0.0029825419187545776,2,replogle_rpe1,500,random - no_graph
