dataset,hvg,graph,seed,condition,pearson_r,spearman_rho,mse,jaccard,source_file
replogle_k562,500,random,43,SLC35B1,-0.023943115025758743,-0.03728482113928455,0.026051875203847885,0.0,results_merged_3seed/hvg500/replogle_k562__random__s43f10-20.json
replogle_k562,500,random,43,SMG5,0.26540762186050415,0.396312145248581,0.1177535429596901,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s43f0-10.json
replogle_k562,500,random,43,TICRR,0.5539997816085815,0.4421704726818907,0.09219799935817719,0.2903225806451613,results_merged_3seed/hvg500/replogle_k562__random__s43f40-50.json
replogle_k562,500,random,43,TIMM9,0.3395020067691803,0.3160937443749775,0.05195235833525658,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s43f0-10.json
replogle_k562,500,random,43,TRA2B,0.14348827302455902,0.3290174120696483,0.08073659986257553,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s43f30-40.json
replogle_k562,500,random,43,TUBGCP2,0.37346896529197693,0.3605123540494162,0.0143716586753726,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s43f40-50.json
replogle_k562,500,random,43,UBL5,0.6648396849632263,0.6615994143976575,0.06151513010263443,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__random__s43f0-10.json
replogle_k562,500,random,43,WTAP,0.06570862978696823,0.04974816699266797,0.013751020655035973,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s43f20-30.json
replogle_k562,500,random,43,ZNF687,0.03801655396819115,-0.03976979107916431,0.0193746667355299,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s43f0-10.json
replogle_k562,500,random,44,ANAPC15,0.1920459121465683,0.18320473281893127,0.005955767817795277,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f20-30.json
replogle_k562,500,random,44,ASF1B,-0.07794691622257233,-0.08393351973407893,0.010845871642231941,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f40-50.json
replogle_k562,500,random,44,BUB1,0.35936081409454346,0.4142417529670119,0.08230026066303253,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f0-10.json
replogle_k562,500,random,44,C9orf16,-0.13670988380908966,-0.17346664586658345,0.01622910238802433,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f0-10.json
replogle_k562,500,random,44,CADM4,-0.11520391702651978,-0.12712524450097798,0.009057534858584404,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f40-50.json
replogle_k562,500,random,44,CDAN1,0.46278077363967896,0.4160290881163525,0.25897669792175293,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__random__s44f30-40.json
replogle_k562,500,random,44,CHORDC1,0.07423721253871918,0.07158191832767331,0.009705104865133762,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f30-40.json
replogle_k562,500,random,44,CIAO1,0.23517651855945587,0.26853457813831255,0.9960875511169434,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s44f20-30.json
replogle_k562,500,random,44,EIF1AX,0.5112898945808411,0.5673011172044687,0.05097827687859535,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s44f10-20.json
replogle_k562,500,random,44,EIF3E,0.3531506061553955,0.41209345637382544,0.06868908554315567,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f20-30.json
replogle_k562,500,random,44,EIF3M,0.4519696533679962,0.4968243552974211,0.0714627206325531,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s44f40-50.json
replogle_k562,500,random,44,HNRNPH1,0.3900255560874939,0.39766229464917857,0.023937160149216652,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f10-20.json
replogle_k562,500,random,44,KIF11,0.5091544985771179,0.4065448261793047,0.010759534314274788,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f40-50.json
replogle_k562,500,random,44,KLC2,-0.13892515003681183,-0.14057998631994528,0.015089291147887707,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f30-40.json
replogle_k562,500,random,44,LENG8,0.2122458815574646,0.21418626474505897,0.022418400272727013,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f30-40.json
replogle_k562,500,random,44,LIN54,0.19336654245853424,0.16670313081252325,0.006847372744232416,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f10-20.json
replogle_k562,500,random,44,MED1,0.6715995073318481,0.6582784731138924,0.20445971190929413,0.2903225806451613,results_merged_3seed/hvg500/replogle_k562__random__s44f10-20.json
replogle_k562,500,random,44,MED10,0.5801867246627808,0.5513912615650463,0.08420281857252121,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s44f30-40.json
replogle_k562,500,random,44,MED9,0.7047147154808044,0.7005158580634322,0.35472118854522705,0.25,results_merged_3seed/hvg500/replogle_k562__random__s44f0-10.json
replogle_k562,500,random,44,MRPL2,0.20085346698760986,0.2411632366529466,0.04522296041250229,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f30-40.json
replogle_k562,500,random,44,MRPS14,0.2124982327222824,0.34460355441421764,0.12671992182731628,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s44f20-30.json
replogle_k562,500,random,44,MYO1H,-0.04252152144908905,-0.05414527258109032,0.014269416220486164,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f30-40.json
replogle_k562,500,random,44,N6AMT1,-0.09255553781986237,-0.10420380881523526,0.02412453480064869,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f20-30.json
replogle_k562,500,random,44,NAA38,0.624603807926178,0.596565394261577,0.12917450070381165,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s44f30-40.json
replogle_k562,500,random,44,NAF1,0.009142670780420303,0.014911163644654578,0.01626289263367653,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f0-10.json
replogle_k562,500,random,44,NUP98,0.698235273361206,0.7092835731342925,0.05638327822089195,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s44f10-20.json
replogle_k562,500,random,44,OIP5,-0.17447179555892944,-0.20030403321613283,0.023874394595623016,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f10-20.json
replogle_k562,500,random,44,OR7A17,-0.14422988891601562,-0.13029824919299676,0.028963463380932808,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s44f10-20.json
replogle_k562,500,random,44,POP7,0.09626346826553345,0.09919066876267504,0.012315546162426472,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f20-30.json
replogle_k562,500,random,44,PPP4C,0.334466814994812,0.3203406093624374,0.018822353333234787,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s44f40-50.json
replogle_k562,500,random,44,PSMC4,0.5947535037994385,0.6237641270565081,0.21134981513023376,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s44f30-40.json
replogle_k562,500,random,44,PSTK,0.08135028183460236,0.06362751851007403,0.009215089492499828,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f0-10.json
replogle_k562,500,random,44,RAB18,0.3093397617340088,0.27406938427753713,0.03484124690294266,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__random__s44f40-50.json
replogle_k562,500,random,44,RIOK2,0.42905691266059875,0.44425310501242,0.05788377299904823,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s44f20-30.json
replogle_k562,500,random,44,RNF8,0.399131178855896,0.3669189396757587,0.007208946626633406,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f10-20.json
replogle_k562,500,random,44,RPL10A,0.7011629939079285,0.6987517550070199,0.0642852708697319,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__random__s44f10-20.json
replogle_k562,500,random,44,RPL13,0.6825244426727295,0.695314557258229,0.06801372766494751,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s44f40-50.json
replogle_k562,500,random,44,RPL3,0.248811736702919,0.3745120900483602,0.3589867353439331,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s44f0-10.json
replogle_k562,500,random,44,RPL5,0.7241679430007935,0.7478616154464618,0.08653073012828827,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__random__s44f40-50.json
replogle_k562,500,random,44,RPS20,0.5475096702575684,0.580564626258505,0.040341902524232864,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f20-30.json
replogle_k562,500,random,44,RRM2,0.6090025901794434,0.580187920751683,0.021302642300724983,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__random__s44f20-30.json
replogle_k562,500,random,44,SLC35B1,-0.029084624722599983,-0.010677450709802838,0.019635777920484543,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f10-20.json
replogle_k562,500,random,44,SMG5,0.22304683923721313,0.3500482161928648,0.21579493582248688,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f0-10.json
replogle_k562,500,random,44,TICRR,0.596447765827179,0.5233313093252372,0.06945320963859558,0.2903225806451613,results_merged_3seed/hvg500/replogle_k562__random__s44f40-50.json
replogle_k562,500,random,44,TIMM9,0.2182697206735611,0.15804533618134473,0.07023230940103531,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f0-10.json
replogle_k562,500,random,44,TRA2B,0.14305627346038818,0.3297459589838359,0.06707467138767242,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__random__s44f30-40.json
replogle_k562,500,random,44,TUBGCP2,0.3790953755378723,0.36695177180708727,0.014704864472150803,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__random__s44f40-50.json
replogle_k562,500,random,44,UBL5,0.6640957593917847,0.6617061668246672,0.06173792481422424,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__random__s44f0-10.json
replogle_k562,500,random,44,WTAP,0.10216312855482101,0.07048818595274381,0.240060955286026,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__random__s44f20-30.json
replogle_k562,500,random,44,ZNF687,0.02797667123377323,-0.05089642758571035,0.03210020437836647,0.0,results_merged_3seed/hvg500/replogle_k562__random__s44f0-10.json
replogle_k562,500,string_ppi,42,ANAPC15,0.2020786702632904,0.19151491005964025,0.00667696725577116,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f20-30.json
replogle_k562,500,string_ppi,42,ASF1B,-0.07366115599870682,-0.07953353413413654,0.009955430403351784,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f40-50.json
replogle_k562,500,string_ppi,42,BUB1,0.6883163452148438,0.5661054324217296,0.003852233989164233,0.17647058823529413,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f0-10.json
replogle_k562,500,string_ppi,42,C9orf16,-0.14610497653484344,-0.1622375769503078,0.013497794978320599,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f0-10.json
replogle_k562,500,string_ppi,42,CADM4,-0.12388356029987335,-0.1354628778515114,0.00957704707980156,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f40-50.json
replogle_k562,500,string_ppi,42,CDAN1,0.508469820022583,0.49062724250897,0.013300790451467037,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f30-40.json
replogle_k562,500,string_ppi,42,CHORDC1,0.07324738800525665,0.07144905379621519,0.00964359287172556,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f30-40.json
replogle_k562,500,string_ppi,42,CIAO1,0.2578122913837433,0.3161996327985312,0.012680004350841045,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f20-30.json
replogle_k562,500,string_ppi,42,EIF1AX,0.5205228328704834,0.5757607670430682,0.05267486721277237,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f10-20.json
replogle_k562,500,string_ppi,42,EIF3E,0.37009939551353455,0.4178932235728942,0.06893068552017212,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f20-30.json
replogle_k562,500,string_ppi,42,EIF3M,0.4489628076553345,0.5005823863295452,0.06626919656991959,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f40-50.json
replogle_k562,500,string_ppi,42,HNRNPH1,0.3885704278945923,0.3963736814947259,0.023882443085312843,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f10-20.json
replogle_k562,500,string_ppi,42,KIF11,0.4540596008300781,0.4036984147936592,0.005015239585191011,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f40-50.json
replogle_k562,500,string_ppi,42,KLC2,-0.13838550448417664,-0.1401954087816351,0.014741504564881325,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f30-40.json
replogle_k562,500,string_ppi,42,LENG8,0.1990768015384674,0.19366983067932272,0.016419513151049614,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f30-40.json
replogle_k562,500,string_ppi,42,LIN54,0.19311928749084473,0.16649596198384792,0.008354376070201397,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f10-20.json
replogle_k562,500,string_ppi,42,MED1,0.6714032888412476,0.6632132768531074,0.18913567066192627,0.25,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f10-20.json
replogle_k562,500,string_ppi,42,MED10,0.5800884962081909,0.5507041868167473,0.08427389711141586,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f30-40.json
replogle_k562,500,string_ppi,42,MED9,0.7030322551727295,0.7004438577754311,0.3537527024745941,0.25,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f0-10.json
replogle_k562,500,string_ppi,42,MRPL2,0.24599918723106384,0.3365098580394321,0.03251965343952179,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f30-40.json
replogle_k562,500,string_ppi,42,MRPS14,0.21279224753379822,0.34666727466909864,0.11655975878238678,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f20-30.json
replogle_k562,500,string_ppi,42,MYO1H,-0.04194171726703644,-0.052930099720398874,0.014168511144816875,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f30-40.json
replogle_k562,500,string_ppi,42,N6AMT1,-0.09309989213943481,-0.10338732554930219,0.02416972815990448,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f20-30.json
replogle_k562,500,string_ppi,42,NAA38,0.6513431668281555,0.6460731762927051,0.09892131388187408,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f30-40.json
replogle_k562,500,string_ppi,42,NAF1,0.010472765192389488,0.017101220404881618,0.0168148223310709,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f0-10.json
replogle_k562,500,string_ppi,42,NUP98,0.7515263557434082,0.76213447253789,0.046733275055885315,0.17647058823529413,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f10-20.json
replogle_k562,500,string_ppi,42,OIP5,-0.17302179336547852,-0.1975898143592574,0.01640750654041767,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f10-20.json
replogle_k562,500,string_ppi,42,OR7A17,-0.22757777571678162,-0.23824136896547585,0.01754726842045784,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f10-20.json
replogle_k562,500,string_ppi,42,POP7,0.09628193080425262,0.09952801411205645,0.012257183901965618,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f20-30.json
replogle_k562,500,string_ppi,42,PPP4C,0.3351267874240875,0.3199417277669111,0.018899669870734215,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f40-50.json
replogle_k562,500,string_ppi,42,PSMC4,0.5938889980316162,0.6237178548714194,0.2105584442615509,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f30-40.json
replogle_k562,500,string_ppi,42,PSTK,0.08202533423900604,0.06523686894747578,0.007933112792670727,0.0,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f0-10.json
replogle_k562,500,string_ppi,42,RAB18,0.3097376823425293,0.27468148272593085,0.034520067274570465,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f40-50.json
replogle_k562,500,string_ppi,42,RIOK2,0.4302968382835388,0.4444108336433345,0.05792055279016495,0.05263157894736842,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f20-30.json
replogle_k562,500,string_ppi,42,RNF8,0.4001197814941406,0.3669580118320473,0.007116609252989292,0.02564102564102564,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f10-20.json
replogle_k562,500,string_ppi,42,RPL10A,0.7015975713729858,0.6989046836187345,0.06457037478685379,0.1111111111111111,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f10-20.json
replogle_k562,500,string_ppi,42,RPL13,0.6830543279647827,0.6964625298501194,0.06745130568742752,0.08108108108108109,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f40-50.json
replogle_k562,500,string_ppi,42,RPL3,0.557193398475647,0.43610123240492954,0.0059534707106649876,0.14285714285714285,results_merged_3seed/hvg500/replogle_k562__string_ppi__s42f0-10.json
